Account,Influence Score,Total Impressions,Total Engagements,Human Followers,Bot Followers,Tweets,Avg Tweet Quality,Avg Engagement Rate,Tweet Probability,Popularity Multiplier,DoNotUse
2,5.140,4157851,119438,11629,227,714,0.519,0.029,0.640,1.129,
3,14.482,2519821,336509,7694,821,387,0.572,0.134,0.365,1.068,
4,0.481,5518448,11180,15889,608,593,0.546,0.002,0.567,1.163,
5,0.039,4184626,899,12300,990,459,0.528,0.000,0.407,1.143,
6,1.098,1072305,25511,3585,726,266,0.452,0.024,0.239,1.050,
7,1.471,2459384,34176,7590,869,356,0.683,0.014,0.319,1.086,
8,7.701,2771493,178950,8003,325,571,0.587,0.065,0.529,1.096,
9,2.530,3809667,58778,10495,990,496,0.396,0.015,0.473,1.110,
10,61.031,5964133,1418159,16911,356,740,0.486,0.238,0.687,1.194,
1,35.223,2544109,536202,7571,979,385,0.441,0.211,0.400,1.080,
2,0.868,4176778,13216,11850,603,557,0.577,0.003,0.561,1.115,
3,31.820,4527445,484403,12614,771,560,0.447,0.107,0.577,1.130,
4,13.719,6192593,208845,18307,384,675,0.556,0.034,0.692,1.207,
5,0.485,309342,7389,965,76,388,0.489,0.024,0.400,1.016,
6,16.622,4393616,253031,12637,765,527,0.509,0.058,0.582,1.132,
7,0.021,434445,321,1277,14,521,0.588,0.001,0.531,1.021,
8,0.170,628240,2590,1841,132,435,0.552,0.004,0.421,1.020,
9,0.767,2160675,11673,5978,384,537,0.460,0.006,0.573,1.074,
10,0.304,1567222,4634,4583,417,416,0.610,0.003,0.426,1.056,
1,4.156,1616661,113255,4477,413,493,0.434,0.070,0.545,1.060,
2,2.104,1448389,57325,4519,972,292,0.366,0.040,0.314,1.056,
3,0.006,4889175,161,13474,411,619,0.604,0.000,0.695,1.130,
4,37.058,6308380,1009803,19537,341,605,0.729,0.160,0.659,1.192,
5,6.503,2020920,177206,5550,758,436,0.384,0.088,0.487,1.066,
6,6.228,2228552,169702,6506,529,461,0.547,0.076,0.514,1.082,
7,0.005,3544288,136,9556,852,511,0.455,0.000,0.557,1.099,
8,9.856,2381800,268572,6896,513,473,0.583,0.113,0.531,1.079,
9,2.646,2001397,72094,5687,482,461,0.542,0.036,0.512,1.063,
10,31.439,5551859,856685,15173,685,652,0.388,0.154,0.702,1.153,
1,12.194,7386061,128144,22252,540,634,0.569,0.017,0.544,1.262,
2,4.726,894281,49670,2404,19,743,0.578,0.056,0.654,1.031,
3,7.887,3371573,82882,9633,788,508,0.354,0.025,0.435,1.102,
4,4.378,711805,46011,2156,378,324,0.446,0.065,0.285,1.036,
5,7.490,4512666,78712,13740,962,452,0.463,0.017,0.382,1.156,
6,17.799,5845765,187051,18133,918,485,0.681,0.032,0.413,1.182,
7,18.359,2911721,192934,7392,993,500,0.254,0.066,0.441,1.088,
8,1.096,1283704,11522,3239,518,435,0.359,0.009,0.364,1.040,
9,3.855,2608368,40512,7771,968,368,0.676,0.016,0.341,1.094,
10,22.216,3975601,233464,11176,604,551,0.491,0.059,0.452,1.115,
1,0.149,1490658,2596,4543,276,449,0.601,0.002,0.465,1.060,
2,16.385,4384415,286191,12441,957,481,0.468,0.065,0.483,1.133,
3,10.853,937820,189570,2704,536,329,0.462,0.202,0.343,1.036,
4,0.972,1998686,16977,5988,688,400,0.498,0.009,0.386,1.054,
5,5.891,3781696,102889,9861,405,667,0.404,0.027,0.686,1.105,
6,47.355,4910726,827133,12674,708,643,0.326,0.168,0.659,1.153,
7,2.125,697272,37112,1828,44,663,0.451,0.054,0.666,1.023,
8,4.922,2196814,85964,6188,512,484,0.414,0.039,0.501,1.077,
9,0.347,1924946,6053,5758,956,353,0.313,0.003,0.349,1.066,
10,11.002,2163095,192170,6102,338,533,0.502,0.089,0.549,1.066,
1,3.198,2596010,39338,7175,537,511,0.497,0.015,0.493,1.080,
2,3.577,1079667,44000,3224,306,410,0.476,0.041,0.407,1.043,
3,33.491,6930798,411937,20832,889,524,0.580,0.059,0.530,1.208,
4,1.677,830848,20623,2423,214,432,0.470,0.025,0.426,1.033,
5,2.156,3662111,26519,10330,806,505,0.502,0.007,0.499,1.116,
6,10.102,4119194,124251,12857,304,613,0.554,0.030,0.604,1.159,
7,6.188,2170745,76106,6066,829,417,0.367,0.035,0.417,1.079,
8,28.623,3843853,352055,11186,860,487,0.378,0.092,0.504,1.138,
9,0.200,3760815,2466,10647,545,583,0.488,0.001,0.558,1.117,
10,10.789,3264718,132698,9447,462,524,0.661,0.041,0.498,1.096,
1,9.974,2089259,89264,5763,714,443,0.493,0.043,0.462,1.062,
2,0.771,595945,6900,1614,278,391,0.362,0.012,0.422,1.022,
3,4.208,448020,37663,1214,15,594,0.451,0.085,0.637,1.022,
4,13.095,5517233,117196,16572,679,537,0.556,0.021,0.553,1.178,
5,1.321,883417,11825,2704,531,327,0.465,0.014,0.330,1.029,
6,9.013,995730,80662,2734,138,601,0.416,0.081,0.616,1.039,
7,0.489,2133857,4374,6202,544,438,0.494,0.002,0.436,1.084,
8,24.225,8170367,216807,23487,528,674,0.538,0.027,0.695,1.239,
9,1.256,502367,11238,1448,39,546,0.555,0.023,0.562,1.024,
10,35.649,2052343,319046,5862,552,451,0.510,0.156,0.474,1.072,
1,6.424,1404428,37720,4147,156,534,0.553,0.027,0.599,1.053,
2,8.407,2892301,49365,7630,556,577,0.369,0.017,0.609,1.103,
3,1.435,1107150,8428,2936,269,505,0.328,0.008,0.548,1.043,
4,7.330,4594048,43042,12303,317,712,0.469,0.009,0.781,1.136,
5,35.685,2439853,209535,6860,635,470,0.421,0.086,0.510,1.086,
6,5.242,3790087,30778,11019,781,488,0.470,0.008,0.532,1.115,
7,8.376,1368441,49181,4013,269,464,0.532,0.036,0.529,1.046,
8,2.602,651532,15278,1883,100,490,0.477,0.024,0.544,1.031,
9,24.500,1789432,143858,5277,661,383,0.528,0.081,0.429,1.061,
10,0.000,106538,0,360,6,379,0.535,0.000,0.414,1.012,
1,0.854,1092321,7569,3413,145,455,0.764,0.007,0.449,1.047,
2,2.596,299401,23006,883,48,429,0.527,0.078,0.449,1.017,
3,10.190,885983,90291,2204,331,485,0.159,0.102,0.486,1.027,
4,4.214,604815,37339,1759,138,449,0.456,0.062,0.456,1.025,
5,9.467,13224623,83882,41274,867,600,0.678,0.006,0.622,1.445,
6,42.353,5196717,375275,14870,994,501,0.542,0.072,0.501,1.145,
7,3.143,3716291,27850,10518,726,548,0.437,0.008,0.570,1.122,
8,0.044,961101,390,2764,17,613,0.587,0.001,0.600,1.038,
9,26.334,4305395,233334,11563,418,637,0.521,0.054,0.593,1.121,
10,0.804,493266,7122,1575,238,289,0.622,0.015,0.272,1.021,
1,14.933,6620090,162810,18123,957,593,0.423,0.025,0.646,1.168,
2,2.806,1023648,30591,2997,289,410,0.597,0.030,0.425,1.043,
3,1.348,1996214,14694,5473,650,463,0.250,0.007,0.530,1.053,
4,9.376,2000236,102219,5785,654,422,0.602,0.051,0.458,1.055,
5,6.682,1518738,72848,4238,294,524,0.429,0.048,0.586,1.063,
6,4.316,2558346,47061,7246,420,521,0.552,0.018,0.562,1.089,
7,49.773,5604886,542652,14296,873,622,0.372,0.097,0.715,1.163,
8,1.391,1809260,15168,5227,526,442,0.522,0.009,0.520,1.056,
9,8.070,2188515,87982,6335,273,521,0.658,0.040,0.581,1.062,
10,1.306,3751719,14234,11487,585,485,0.621,0.004,0.546,1.133,
1,1.467,2013584,22799,5958,813,392,0.413,0.011,0.415,1.057,
2,25.242,3525886,392250,10408,524,519,0.635,0.111,0.521,1.122,
3,8.537,2520212,132655,7102,999,409,0.317,0.053,0.451,1.088,
4,5.707,4537917,88691,12789,943,505,0.488,0.020,0.544,1.138,
5,1.271,995493,19745,3037,413,355,0.441,0.020,0.384,1.025,
6,1.955,1009838,30387,2697,302,466,0.343,0.030,0.501,1.035,
7,17.702,7478087,275073,21234,273,766,0.548,0.037,0.816,1.209,
8,11.663,4634365,181231,13537,755,551,0.541,0.039,0.589,1.141,
9,10.976,7590740,170564,21610,597,635,0.544,0.023,0.665,1.243,
10,15.480,1735508,240557,5063,664,407,0.390,0.139,0.443,1.052,
1,12.427,10847427,187668,32526,753,656,0.636,0.017,0.562,1.322,
2,2.431,898083,36711,2432,71,666,0.482,0.041,0.591,1.034,
3,4.789,2319606,72318,7261,946,353,0.535,0.031,0.324,1.071,
4,9.575,1459993,144607,4011,336,470,0.520,0.099,0.403,1.061,
5,0.669,1238704,10097,3784,449,383,0.595,0.008,0.365,1.044,
6,44.687,15858322,674856,49814,641,706,0.602,0.043,0.648,1.537,
7,8.302,1864750,125377,5943,455,396,0.690,0.067,0.356,1.080,
8,14.488,1522342,218797,4421,901,346,0.244,0.144,0.307,1.052,
9,2.145,656940,32398,2073,314,312,0.579,0.050,0.277,1.028,
10,0.487,7130092,7354,19544,500,715,0.465,0.001,0.656,1.206,
1,7.983,2143163,115146,6435,556,424,0.557,0.054,0.419,1.081,
2,0.493,2315529,7104,6493,537,492,0.414,0.003,0.496,1.086,
3,31.384,7533061,452647,22676,547,620,0.641,0.060,0.649,1.228,
4,5.191,3276197,74865,9014,595,551,0.521,0.023,0.559,1.085,
5,8.341,886134,120297,2588,104,548,0.536,0.136,0.579,1.034,
6,0.062,162343,890,512,30,370,0.437,0.007,0.396,1.011,
7,2.055,2185479,29643,6444,596,405,0.455,0.014,0.415,1.088,
8,3.661,3928701,52802,11495,635,528,0.468,0.014,0.564,1.115,
9,13.112,3126350,189116,8632,566,551,0.408,0.061,0.588,1.091,
10,27.719,4471741,399797,13595,612,514,0.637,0.089,0.544,1.147,
1,6.236,719893,122820,2088,166,428,0.519,0.171,0.447,1.034,
2,37.365,3946384,735931,11313,431,605,0.547,0.187,0.633,1.128,
3,13.974,5378496,275222,15938,797,519,0.571,0.051,0.530,1.167,
4,0.299,1783445,5894,4734,221,622,0.391,0.003,0.631,1.055,
5,31.218,17127758,614854,54853,971,583,0.622,0.036,0.595,1.512,
6,5.989,2345628,117958,5966,517,557,0.260,0.050,0.586,1.061,
7,1.675,271146,32984,807,39,453,0.434,0.122,0.473,1.015,
8,2.447,809336,48196,2627,217,393,0.559,0.060,0.401,1.043,
9,0.414,684023,8161,1898,114,484,0.439,0.012,0.503,1.027,
10,0.383,136219,7542,421,19,358,0.401,0.057,0.354,1.012,
1,9.257,2107450,131273,5624,519,465,0.574,0.062,0.483,1.061,
2,2.267,2051925,32145,6010,224,580,0.514,0.016,0.586,1.074,
3,3.833,1951451,54348,5371,507,485,0.366,0.028,0.496,1.074,
4,1.958,1886962,27763,5213,594,438,0.331,0.015,0.470,1.067,
5,2.936,2617568,41637,7441,896,403,0.500,0.016,0.418,1.077,
6,4.093,5316871,58040,15856,909,508,0.593,0.011,0.521,1.164,
7,9.033,4516097,128092,12460,701,571,0.364,0.028,0.573,1.131,
8,6.388,6896282,90587,19226,600,638,0.594,0.013,0.666,1.197,
9,52.532,9854010,744922,30178,816,618,0.561,0.076,0.605,1.293,
10,7.703,1786531,109236,5862,956,298,0.711,0.061,0.317,1.068,
1,3.140,726199,18850,2113,221,389,0.596,0.026,0.414,1.034,
2,2.845,1239057,17076,3536,218,501,0.468,0.014,0.524,1.040,
3,1.868,2608144,11212,6799,657,528,0.282,0.004,0.522,1.079,
4,40.350,5148330,242226,14838,452,637,0.609,0.047,0.653,1.171,
5,2.300,2030158,13809,5630,351,532,0.442,0.007,0.543,1.083,
6,2.532,5009785,15202,14021,399,732,0.413,0.003,0.720,1.156,
7,23.635,2004687,141881,5857,847,375,0.395,0.071,0.397,1.066,
8,0.778,1908917,4668,5529,737,403,0.514,0.003,0.400,1.065,
9,7.689,852042,46157,2715,597,279,0.529,0.054,0.283,1.032,
10,14.864,3893516,89229,10505,413,625,0.506,0.023,0.637,1.112,
1,0.484,258853,5721,739,18,539,0.319,0.023,0.569,1.018,
2,16.914,13589450,199792,41157,992,617,0.486,0.015,0.634,1.408,
3,6.711,1226996,79270,3725,73,532,0.772,0.065,0.566,1.041,
4,0.148,839669,1754,2661,346,331,0.578,0.002,0.376,1.036,
5,14.368,4530943,169716,13993,997,427,0.609,0.038,0.446,1.176,
6,15.045,5729792,177706,16592,880,545,0.540,0.031,0.566,1.188,
7,2.051,338192,24223,906,30,574,0.317,0.072,0.598,1.017,
8,29.930,3081779,353538,9211,493,489,0.590,0.115,0.506,1.103,
9,13.308,6513551,157197,18722,756,568,0.630,0.024,0.599,1.211,
10,1.040,391908,12281,1144,122,379,0.476,0.032,0.398,1.025,
1,15.993,9468411,480485,28374,756,586,0.680,0.051,0.569,1.269,
2,0.938,2028968,28185,6238,411,452,0.644,0.014,0.482,1.072,
3,3.522,1006172,105825,2838,388,413,0.372,0.105,0.396,1.043,
4,10.899,7987081,327455,24629,672,601,0.580,0.041,0.602,1.257,
5,8.996,2513096,270281,7231,435,539,0.510,0.108,0.532,1.080,
6,17.289,4005807,519446,11848,951,443,0.502,0.130,0.419,1.124,
7,27.948,2898023,839666,8180,921,420,0.468,0.290,0.430,1.083,
8,6.097,2810017,183183,7826,352,583,0.594,0.065,0.553,1.085,
9,6.248,3250735,187724,8967,726,489,0.460,0.058,0.482,1.112,
10,2.069,1503174,62169,4621,302,478,0.430,0.042,0.483,1.066,
1,6.123,1542676,51911,4228,176,621,0.471,0.034,0.648,1.051,
2,48.717,1975063,413056,5738,253,522,0.573,0.209,0.575,1.069,
3,5.339,1294836,45264,4035,454,383,0.596,0.035,0.419,1.059,
4,7.391,2469761,62664,6870,856,444,0.275,0.025,0.447,1.092,
5,4.170,2194518,35355,6454,858,385,0.435,0.016,0.406,1.071,
6,1.681,1762813,14252,5322,427,424,0.628,0.008,0.477,1.057,
7,2.662,570030,22569,1676,117,452,0.532,0.040,0.475,1.035,
8,0.401,2499358,3396,6926,345,573,0.535,0.001,0.634,1.067,
9,2.801,2533500,23748,6771,238,672,0.460,0.010,0.712,1.084,
10,20.717,3274732,175649,9780,447,525,0.651,0.054,0.541,1.096,
1,16.310,4172218,111089,12598,569,513,0.790,0.027,0.547,1.133,
2,0.416,458403,2836,1416,25,495,0.662,0.007,0.526,1.028,
3,0.850,576585,5792,1652,91,513,0.287,0.010,0.531,1.023,
4,1.286,2747129,8761,8401,416,471,0.564,0.003,0.497,1.107,
5,38.561,3349345,262646,9078,716,525,0.492,0.078,0.568,1.091,
6,34.869,3016036,237497,8599,640,501,0.525,0.079,0.537,1.085,
7,2.913,2603479,19843,7596,796,429,0.439,0.008,0.436,1.080,
8,0.003,448417,19,1189,57,532,0.504,0.000,0.549,1.028,
9,1.146,1789517,7803,5077,730,403,0.384,0.004,0.425,1.063,
10,3.646,2727106,24832,7479,301,618,0.539,0.009,0.650,1.091,
1,1.042,2669894,29554,7195,665,523,0.406,0.011,0.505,1.076,
2,3.555,1552008,100807,4476,292,498,0.584,0.065,0.443,1.051,
3,0.906,4060204,25687,11199,889,514,0.425,0.006,0.476,1.138,
4,3.276,1789098,92908,5290,414,436,0.574,0.052,0.412,1.067,
5,6.834,7078916,193800,21351,718,602,0.497,0.027,0.560,1.244,
6,0.714,411743,20247,1338,265,270,0.405,0.050,0.256,1.028,
7,80.633,15237906,2286506,50094,516,703,0.680,0.150,0.634,1.489,
8,1.491,372051,42291,1082,130,396,0.379,0.114,0.385,1.016,
9,0.207,594501,5867,1795,125,449,0.432,0.010,0.413,1.028,
10,1.341,1740862,38021,4911,207,610,0.552,0.022,0.568,1.045,
1,15.198,2912355,92408,8248,592,512,0.405,0.032,0.549,1.090,
2,4.213,1353151,25616,3727,389,463,0.413,0.019,0.518,1.048,
3,0.160,359877,970,1108,52,456,0.508,0.003,0.491,1.018,
4,13.441,3377993,81728,9382,689,522,0.430,0.024,0.570,1.115,
5,3.127,1235031,19013,3448,318,445,0.574,0.016,0.509,1.038,
6,11.842,9893772,72006,29030,819,669,0.477,0.007,0.746,1.355,
7,2.373,1182450,14427,3250,329,471,0.460,0.012,0.531,1.045,
8,35.326,8373507,214796,23522,915,614,0.492,0.026,0.668,1.247,
9,10.158,3033186,61767,8705,522,502,0.580,0.020,0.537,1.084,
10,4.163,1614855,25313,4614,860,349,0.314,0.016,0.386,1.041,
1,29.753,2919626,315276,8478,219,682,0.564,0.108,0.673,1.104,
2,29.421,3192425,311763,8779,809,490,0.564,0.098,0.460,1.091,
3,1.331,1140471,14102,3344,436,364,0.625,0.013,0.353,1.039,
4,13.583,1113252,143932,3344,461,350,0.585,0.129,0.350,1.045,
5,7.112,2251227,75364,6754,704,400,0.611,0.034,0.392,1.076,
6,3.122,1351096,33078,3406,197,638,0.383,0.025,0.642,1.040,
7,7.356,445996,77945,1314,103,437,0.456,0.175,0.436,1.023,
8,0.673,319400,7129,788,6,659,0.385,0.023,0.627,1.020,
9,6.302,3293289,66777,9178,489,562,0.459,0.020,0.531,1.096,
10,1.349,1061523,14296,3017,320,421,0.537,0.014,0.404,1.032,
1,3.956,1645391,18582,4667,603,431,0.329,0.011,0.436,1.045,
2,19.935,5199500,93647,15702,443,573,0.609,0.018,0.581,1.181,
3,20.688,2094103,97182,5943,326,538,0.482,0.047,0.550,1.089,
4,8.882,1042296,41723,3009,174,508,0.474,0.040,0.534,1.040,
5,3.697,3559755,17367,9881,557,548,0.533,0.005,0.591,1.099,
6,4.763,6192336,22373,18310,755,543,0.517,0.004,0.574,1.202,
7,18.441,7995191,86626,25712,896,537,0.576,0.011,0.567,1.299,
8,7.315,2569749,34363,7400,541,445,0.625,0.013,0.446,1.072,
9,6.274,2352706,29474,6540,414,546,0.406,0.013,0.581,1.088,
10,6.049,1239329,28415,3665,655,332,0.466,0.023,0.367,1.033,
1,0.023,213787,461,663,4,488,0.344,0.003,0.510,1.017,
2,1.012,304075,20190,858,37,444,0.578,0.067,0.452,1.015,
3,2.037,2157886,40626,6514,657,416,0.560,0.019,0.402,1.069,
4,0.184,493764,3662,1333,70,512,0.553,0.008,0.527,1.024,
5,0.278,826449,5552,2431,118,475,0.606,0.007,0.485,1.037,
6,3.889,4809491,77551,14016,547,587,0.515,0.016,0.579,1.162,
7,2.132,1446027,42524,4182,452,410,0.524,0.030,0.422,1.054,
8,6.456,15829209,128743,47328,929,670,0.630,0.008,0.695,1.484,
9,9.244,3354748,184339,10449,884,403,0.628,0.055,0.410,1.099,
10,74.744,8157727,1490485,23582,847,598,0.454,0.183,0.599,1.263,
1,37.952,2471864,458823,6982,566,479,0.505,0.186,0.462,1.086,
2,0.819,3629401,9900,10486,327,586,0.592,0.003,0.547,1.130,
3,12.339,4501422,149167,12593,696,531,0.534,0.033,0.499,1.107,
4,1.359,2795599,16431,7936,410,522,0.573,0.006,0.507,1.097,
5,9.535,2000380,115273,5856,716,408,0.431,0.058,0.413,1.070,
6,6.853,1879445,82850,6116,759,327,0.711,0.044,0.322,1.068,
7,19.821,4886080,239629,13426,939,534,0.518,0.049,0.491,1.144,
8,1.196,334634,14460,929,10,584,0.481,0.044,0.572,1.015,
9,9.402,2484752,113669,6975,161,715,0.506,0.046,0.692,1.076,
10,0.724,1146210,8748,3321,820,316,0.411,0.008,0.320,1.037,
1,22.790,4262048,472738,12195,817,524,0.438,0.111,0.517,1.131,
2,7.442,7402410,154373,20631,804,624,0.408,0.021,0.579,1.199,
3,16.019,6995328,332302,22354,860,458,0.632,0.048,0.433,1.245,
4,8.647,1178702,179363,3494,428,385,0.509,0.152,0.385,1.045,
5,2.852,3746186,59155,10616,717,509,0.512,0.016,0.453,1.097,
6,2.681,970330,55621,2992,284,363,0.577,0.058,0.338,1.035,
7,11.064,3631010,229515,10076,433,579,0.524,0.063,0.536,1.092,
8,6.420,4899863,133176,13588,524,606,0.513,0.027,0.547,1.122,
9,21.225,2678219,440276,7577,722,463,0.505,0.164,0.422,1.075,
10,0.860,3674840,17848,10201,966,491,0.503,0.005,0.448,1.099,
1,21.402,6345079,266981,18242,877,563,0.592,0.042,0.564,1.188,
2,17.619,5314493,219797,16107,507,599,0.558,0.041,0.597,1.184,
3,28.893,1994374,360432,5487,445,516,0.508,0.181,0.506,1.060,
4,5.834,4524906,72773,12820,809,518,0.535,0.016,0.511,1.141,
5,1.063,618733,13255,1781,220,389,0.408,0.022,0.429,1.026,
6,0.460,237443,5738,747,32,419,0.453,0.025,0.417,1.015,
7,1.970,1243017,24573,3353,242,518,0.405,0.020,0.552,1.030,
8,9.381,2492966,117019,7367,679,445,0.537,0.047,0.442,1.087,
9,9.021,1606348,112531,4280,206,648,0.352,0.070,0.669,1.040,
10,4.358,1020620,54370,3062,375,389,0.503,0.053,0.389,1.034,
1,2.976,999875,56833,2920,241,445,0.513,0.057,0.407,1.029,
2,0.404,2192057,7716,6496,676,400,0.719,0.004,0.384,1.064,
3,1.057,2345633,20185,7044,794,386,0.503,0.009,0.366,1.073,
4,2.783,1957056,53145,5633,506,464,0.517,0.027,0.445,1.066,
5,2.347,846021,44820,2609,463,294,0.613,0.053,0.291,1.033,
6,10.831,4204314,206856,11938,509,608,0.595,0.049,0.586,1.116,
7,67.973,7660496,1298139,22454,816,581,0.486,0.169,0.554,1.233,
8,0.603,1590395,11512,4566,185,565,0.513,0.007,0.546,1.047,
9,8.177,12530020,156165,35966,915,689,0.534,0.012,0.657,1.401,
10,2.850,5421571,54428,15712,677,568,0.517,0.010,0.532,1.151,
1,27.598,2584195,525181,7601,720,421,0.533,0.203,0.456,1.096,
2,14.328,6511455,272665,18761,801,565,0.617,0.042,0.593,1.198,
3,0.473,3109150,8999,8803,425,515,0.604,0.003,0.510,1.101,
4,1.501,2283001,28569,6574,839,403,0.396,0.013,0.430,1.078,
5,14.813,3811350,281878,10290,690,549,0.514,0.074,0.558,1.108,
6,3.948,2044128,75132,5891,445,473,0.520,0.037,0.472,1.064,
7,31.757,12501767,604321,39928,901,594,0.617,0.048,0.637,1.409,
8,0.220,1442270,4181,4169,236,520,0.624,0.003,0.521,1.050,
9,4.546,6865164,86502,18985,769,601,0.485,0.013,0.607,1.212,
10,0.817,334216,15541,1007,100,361,0.518,0.047,0.385,1.018,
1,2.537,485654,48834,1340,74,538,0.407,0.101,0.604,1.015,
2,19.252,3661003,370644,10728,911,457,0.564,0.101,0.494,1.114,
3,16.799,5414316,323425,15593,916,532,0.493,0.060,0.545,1.163,
4,4.190,4442867,80659,12991,332,672,0.499,0.018,0.706,1.152,
5,10.307,3235376,198439,9452,929,441,0.414,0.061,0.492,1.111,
6,0.002,345343,37,1103,115,323,0.560,0.000,0.354,1.019,
7,1.919,1016456,36937,3074,426,358,0.405,0.037,0.422,1.038,
8,37.045,4889023,713202,14571,954,476,0.576,0.146,0.531,1.162,
9,2.275,2575524,43798,7404,543,487,0.559,0.017,0.529,1.080,
10,5.676,12812819,109272,36768,795,719,0.522,0.009,0.764,1.391,
1,4.944,864616,53375,2308,133,593,0.460,0.062,0.586,1.032,
2,4.975,5594425,53710,16845,553,564,0.616,0.010,0.555,1.159,
3,5.207,2324910,56209,6547,562,496,0.347,0.024,0.490,1.071,
4,21.006,4322058,226764,12945,988,444,0.624,0.053,0.438,1.125,
5,3.974,462738,42904,1248,74,512,0.488,0.093,0.492,1.027,
6,12.142,3123541,131077,8643,942,454,0.311,0.042,0.439,1.108,
7,9.513,2611586,102696,7506,762,435,0.404,0.039,0.437,1.094,
8,29.745,5095115,321096,14851,964,522,0.557,0.063,0.536,1.154,
9,8.326,4257060,89882,12046,828,497,0.625,0.021,0.499,1.138,
10,0.166,1646258,1788,4559,453,484,0.278,0.001,0.494,1.050,
1,7.715,1214790,71426,3261,323,466,0.530,0.059,0.485,1.038,
2,2.063,1161029,19097,3548,478,359,0.565,0.017,0.351,1.044,
3,6.423,5520564,59464,14897,738,590,0.570,0.011,0.611,1.165,
4,1.147,1091813,10616,2809,211,552,0.454,0.010,0.523,1.036,
5,3.992,2877279,36958,7413,392,627,0.462,0.013,0.639,1.086,
6,5.597,978739,51818,2745,301,432,0.448,0.053,0.443,1.030,
7,18.394,4216034,170286,12594,819,480,0.586,0.040,0.482,1.131,
8,33.360,2478069,308832,7178,652,466,0.386,0.125,0.463,1.076,
9,2.868,778418,26552,2195,302,410,0.437,0.034,0.406,1.027,
10,18.439,2971701,170704,7799,389,620,0.401,0.058,0.614,1.083,
1,23.039,3911353,478594,11600,918,454,0.502,0.122,0.418,1.117,
2,2.381,1095554,49461,3060,213,503,0.578,0.045,0.457,1.036,
3,7.660,5366336,159115,15892,632,558,0.492,0.030,0.490,1.163,
4,5.338,7484319,110879,23568,972,488,0.727,0.015,0.453,1.241,
5,4.916,1688405,102117,4713,578,443,0.408,0.061,0.412,1.049,
6,5.052,5527112,104955,15056,837,621,0.488,0.019,0.542,1.159,
7,12.022,1381088,249738,4221,501,399,0.468,0.181,0.355,1.059,
8,4.187,1182644,86968,3368,273,506,0.487,0.074,0.475,1.050,
9,28.841,4407633,599111,12378,921,525,0.350,0.136,0.477,1.148,
10,6.565,1167971,136368,3355,208,503,0.460,0.117,0.458,1.039,
1,0.163,346249,1859,1173,166,300,0.498,0.006,0.256,1.023,
2,2.945,3583275,33664,8913,653,615,0.296,0.009,0.574,1.091,
3,1.636,1602207,18703,4809,69,608,0.610,0.012,0.564,1.055,
4,19.191,5493395,219342,14579,889,575,0.498,0.040,0.508,1.148,
5,13.403,6267229,153190,17909,877,557,0.540,0.024,0.536,1.171,
6,16.707,4798710,190959,13308,786,545,0.513,0.040,0.484,1.146,
7,37.865,4697227,432786,14351,750,455,0.685,0.092,0.411,1.148,
8,2.715,306139,31037,902,65,454,0.316,0.102,0.435,1.018,
9,0.443,474108,5064,1371,160,382,0.447,0.011,0.340,1.025,
10,4.931,3816907,56364,10246,949,510,0.425,0.015,0.466,1.114,
1,0.807,918989,11538,2739,192,443,0.539,0.013,0.452,1.042,
2,0.871,1982265,12455,5480,517,464,0.503,0.006,0.456,1.054,
3,3.014,641796,43083,1856,180,443,0.442,0.067,0.429,1.023,
4,9.153,3865834,130848,11243,600,516,0.535,0.034,0.543,1.118,
5,32.248,6299857,461000,18331,975,497,0.620,0.073,0.512,1.198,
6,13.591,3864312,194295,11107,841,465,0.511,0.050,0.465,1.124,
7,10.630,1731000,151955,4607,223,603,0.476,0.088,0.607,1.055,
8,4.472,2961038,63930,8534,389,564,0.464,0.022,0.561,1.084,
9,12.833,1729208,183452,4903,397,492,0.382,0.106,0.503,1.060,
10,12.381,2363904,176996,6485,541,513,0.413,0.075,0.516,1.062,
1,3.569,4408879,67058,11685,924,556,0.367,0.015,0.487,1.119,
2,1.435,1897549,26962,5246,419,498,0.482,0.014,0.465,1.051,
3,10.059,2217602,189024,6451,283,573,0.554,0.085,0.507,1.069,
4,37.209,7859919,699204,22958,656,664,0.440,0.089,0.614,1.283,
5,1.128,212437,21189,735,140,257,0.530,0.100,0.240,1.013,
6,0.158,3148672,2978,8907,993,440,0.401,0.001,0.406,1.097,
7,28.684,6333246,538996,18488,598,610,0.484,0.085,0.543,1.177,
8,5.854,642612,110006,1794,95,518,0.442,0.172,0.465,1.019,
9,6.068,2228346,114027,6799,895,373,0.638,0.051,0.317,1.069,
10,5.836,3248217,109664,8984,784,512,0.412,0.034,0.471,1.107,
1,2.105,3998227,48858,11990,799,495,0.515,0.012,0.479,1.142,
2,23.887,7490402,554475,22507,858,575,0.455,0.074,0.575,1.235,
3,1.271,1065971,29496,3015,202,490,0.619,0.028,0.447,1.036,
4,5.311,1898871,123282,5618,655,399,0.589,0.065,0.366,1.066,
5,1.258,889949,29197,2569,306,384,0.472,0.033,0.389,1.037,
6,11.052,4311167,256558,11617,280,747,0.471,0.060,0.709,1.121,
7,48.123,6757866,1117058,20560,357,669,0.664,0.165,0.613,1.208,
8,0.555,745423,12875,2081,215,449,0.365,0.018,0.413,1.029,
9,0.955,1210077,22171,3673,430,392,0.488,0.018,0.387,1.042,
